startTime,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
2021-02-22T04:00:00+00:00,1613966400000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SNX,FTT,SOL,GRT,MKR,SUSHI,CEL,COMP,YFI,REN,MATIC,CRV,RSR,1INCH,ASD,ALPHA,BAND,SXP,SRM,TOMO,PERP,BADGER,YFII,LINA,MAPS,FIDA,TRYB,KNC
2021-02-22T05:00:00+00:00,1613970000000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T06:00:00+00:00,1613973600000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T07:00:00+00:00,1613977200000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T08:00:00+00:00,1613980800000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T09:00:00+00:00,1613984400000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T10:00:00+00:00,1613988000000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T11:00:00+00:00,1613991600000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T12:00:00+00:00,1613995200000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T13:00:00+00:00,1613998800000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T14:00:00+00:00,1614002400000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T15:00:00+00:00,1614006000000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T16:00:00+00:00,1614009600000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T17:00:00+00:00,1614013200000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T18:00:00+00:00,1614016800000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T19:00:00+00:00,1614020400000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T20:00:00+00:00,1614024000000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T21:00:00+00:00,1614027600000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T22:00:00+00:00,1614031200000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-22T23:00:00+00:00,1614034800000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-23T00:00:00+00:00,1614038400000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-23T01:00:00+00:00,1614042000000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-23T02:00:00+00:00,1614045600000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-23T03:00:00+00:00,1614049200000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-23T04:00:00+00:00,1614052800000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,HT,TRX,SOL,SNX,FTT,GRT,MKR,SUSHI,CEL,COMP,LEO,YFI,REN,BAT,OMG,MATIC,CRV,RSR,BAL,1INCH,AMPL,ASD,BAND,ALPHA,SRM,CHZ,SXP,TOMO,PERP,BADGER
2021-02-23T05:00:00+00:00,1614056400000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T06:00:00+00:00,1614060000000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T07:00:00+00:00,1614063600000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T08:00:00+00:00,1614067200000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T09:00:00+00:00,1614070800000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T10:00:00+00:00,1614074400000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T11:00:00+00:00,1614078000000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T12:00:00+00:00,1614081600000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T13:00:00+00:00,1614085200000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T14:00:00+00:00,1614088800000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T15:00:00+00:00,1614092400000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T16:00:00+00:00,1614096000000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T17:00:00+00:00,1614099600000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T18:00:00+00:00,1614103200000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T19:00:00+00:00,1614106800000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T20:00:00+00:00,1614110400000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T21:00:00+00:00,1614114000000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T22:00:00+00:00,1614117600000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-23T23:00:00+00:00,1614121200000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-24T00:00:00+00:00,1614124800000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-24T01:00:00+00:00,1614128400000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-24T02:00:00+00:00,1614132000000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-24T03:00:00+00:00,1614135600000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-24T04:00:00+00:00,1614139200000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,OKB,AAVE,SOL,HT,TRX,SNX,FTT,GRT,MKR,CEL,LEO,SUSHI,COMP,YFI,FTM,REN,WAVES,BAT,MATIC,OMG,CRV,AMPL,RSR,ASD,1INCH,SRM,ALPHA,BAND,BADGER,SXP,TOMO,PERP
2021-02-24T05:00:00+00:00,1614142800000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T06:00:00+00:00,1614146400000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T07:00:00+00:00,1614150000000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T08:00:00+00:00,1614153600000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T09:00:00+00:00,1614157200000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T10:00:00+00:00,1614160800000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T11:00:00+00:00,1614164400000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T12:00:00+00:00,1614168000000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T13:00:00+00:00,1614171600000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T14:00:00+00:00,1614175200000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T15:00:00+00:00,1614178800000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T16:00:00+00:00,1614182400000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T17:00:00+00:00,1614186000000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T18:00:00+00:00,1614189600000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T19:00:00+00:00,1614193200000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T20:00:00+00:00,1614196800000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T21:00:00+00:00,1614200400000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T22:00:00+00:00,1614204000000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-24T23:00:00+00:00,1614207600000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-25T00:00:00+00:00,1614211200000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-25T01:00:00+00:00,1614214800000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
2021-02-25T02:00:00+00:00,1614218400000.0,BTC,BNB,XRP,LTC,LINK,BCH,UNI,DOGE,SOL,AAVE,HT,TRX,SNX,FTT,GRT,CEL,COMP,SUSHI,LEO,FTM,YFI,REN,WAVES,MATIC,OMG,ASD,AMPL,ALPHA,1INCH,SRM,BAND,BADGER,CHZ,SXP,TOMO,PERP,RAY,CREAM,LINA,MAPS
